ts,DMC Building 1 Data Quality Tests Dup of AHU_04_B1 Return Air Temp,DMC Building 1 Data Quality Tests New-Point
2023-03-18T19:15:00+04:00 Dubai,23.380170822143555°C,27.76%
2023-03-18T19:20:00+04:00 Dubai,23.380170822143555°C,27.76%
2023-03-18T19:25:00+04:00 Dubai,23.231653213500977°C,27.76%
2023-03-18T19:30:00+04:00 Dubai,23.231653213500977°C,27.76%
2023-03-18T19:35:00+04:00 Dubai,23.231653213500977°C,27.76%
2023-03-18T19:40:00+04:00 Dubai,23.231653213500977°C,27.76%
2023-03-18T19:45:00+04:00 Dubai,23.231653213500977°C,27.76%
2023-03-18T19:50:00+04:00 Dubai,23.231653213500977°C,27.76%
2023-03-18T19:55:00+04:00 Dubai,23.231653213500977°C,27.76%
2023-03-18T20:00:00+04:00 Dubai,23.231653213500977°C,27.76%
2023-03-18T20:05:00+04:00 Dubai,23.231653213500977°C,27.76%
2023-03-18T20:10:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T20:15:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T20:20:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T20:25:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T20:30:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T20:35:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T20:40:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T20:45:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T20:50:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T20:55:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T21:00:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T21:05:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T21:10:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T21:15:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T21:20:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T21:25:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T21:30:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T21:35:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T21:40:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T21:45:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T21:50:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T21:55:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T22:00:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T22:05:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T22:10:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T22:15:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T22:20:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T22:25:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T22:30:00+04:00 Dubai,23.082666397094727°C,27.76%
2023-03-18T22:35:00+04:00 Dubai,22.934162139892578°C,27.76%
2023-03-18T22:40:00+04:00 Dubai,22.934162139892578°C,27.76%
2023-03-18T22:45:00+04:00 Dubai,22.934162139892578°C,27.76%
2023-03-18T22:50:00+04:00 Dubai,22.934162139892578°C,27.76%
2023-03-18T22:55:00+04:00 Dubai,22.934162139892578°C,27.76%
2023-03-18T23:00:00+04:00 Dubai,22.934162139892578°C,27.76%
2023-03-18T23:05:00+04:00 Dubai,22.934162139892578°C,27.76%
2023-03-18T23:10:00+04:00 Dubai,22.934162139892578°C,27.76%
2023-03-18T23:15:00+04:00 Dubai,22.934162139892578°C,27.76%
2023-03-18T23:20:00+04:00 Dubai,22.934162139892578°C,27.76%
2023-03-18T23:25:00+04:00 Dubai,22.934162139892578°C,27.76%
2023-03-18T23:30:00+04:00 Dubai,22.934162139892578°C,27.76%
2023-03-18T23:35:00+04:00 Dubai,22.934162139892578°C,27.76%
2023-03-18T23:40:00+04:00 Dubai,22.934162139892578°C,27.76%
2023-03-18T23:45:00+04:00 Dubai,22.934162139892578°C,27.76%
2023-03-18T23:50:00+04:00 Dubai,22.934162139892578°C,27.76%
2023-03-18T23:55:00+04:00 Dubai,22.934162139892578°C,27.76%
2023-03-19T00:00:00+04:00 Dubai,22.934162139892578°C,0%
2023-03-19T00:05:00+04:00 Dubai,22.934162139892578°C,6.79%
2023-03-19T00:10:00+04:00 Dubai,22.934162139892578°C,20.19%
2023-03-19T00:15:00+04:00 Dubai,22.934162139892578°C,20.19%
2023-03-19T00:20:00+04:00 Dubai,22.783287048339844°C,24.26%
2023-03-19T00:25:00+04:00 Dubai,22.783287048339844°C,26.30%
2023-03-19T00:30:00+04:00 Dubai,22.783287048339844°C,26.30%
2023-03-19T00:35:00+04:00 Dubai,22.633480072021484°C,27.34%
2023-03-19T00:40:00+04:00 Dubai,22.633480072021484°C,28.38%
2023-03-19T00:45:00+04:00 Dubai,22.633480072021484°C,29.43%
2023-03-19T00:50:00+04:00 Dubai,22.633480072021484°C,30.55%
2023-03-19T00:55:00+04:00 Dubai,22.633480072021484°C,30.51%
2023-03-19T01:00:00+04:00 Dubai,22.633480072021484°C,30.51%
2023-03-19T01:05:00+04:00 Dubai,22.633480072021484°C,30.51%
