ts,DMC Building 1 Data Quality Tests Dup of AHU_04_B1 Return Air Temp,DMC Building 1 Data Quality Tests New-Point
2023-03-18T10:20:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T10:25:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T10:30:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T10:35:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T10:40:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T10:45:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T10:50:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T10:55:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T11:00:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T11:05:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T11:10:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T11:15:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T11:20:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T11:25:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T11:30:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T11:35:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T11:40:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T11:45:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T11:50:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T11:55:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T12:00:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T12:05:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T12:10:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T12:15:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T12:20:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T12:25:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T12:30:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T12:35:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T12:40:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T12:45:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T12:50:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T12:55:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T13:00:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T13:05:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T13:10:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T13:15:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T13:20:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T13:25:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T13:30:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T13:35:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T13:40:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T13:45:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T13:50:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T13:55:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T14:00:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T14:05:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T14:10:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%
2023-03-18T14:15:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T14:20:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T14:25:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T14:30:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T14:35:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T14:40:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T14:45:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T14:50:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T14:55:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T15:00:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T15:05:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T15:10:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T15:15:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T15:20:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T15:25:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T15:30:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T15:35:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T15:40:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T15:45:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T15:50:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T15:55:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T16:00:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T16:05:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T16:10:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T16:15:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T16:20:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T16:25:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T16:30:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T16:35:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T16:40:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T16:45:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T16:50:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T16:55:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T17:00:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T17:05:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T17:10:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T17:15:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T17:20:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T17:25:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T17:30:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%
2023-03-18T17:35:00+04:00 Dubai,23.826709747314453°C,36.5357551574707%
2023-03-18T17:40:00+04:00 Dubai,23.67815589904785°C,33.84202575683594%
2023-03-18T17:45:00+04:00 Dubai,23.67815589904785°C,34.88695526123047%
2023-03-18T17:50:00+04:00 Dubai,23.67815589904785°C,34.88695526123047%
2023-03-18T17:55:00+04:00 Dubai,23.67815589904785°C,34.88695526123047%
2023-03-18T18:00:00+04:00 Dubai,23.67815589904785°C,34.88695526123047%
2023-03-18T18:05:00+04:00 Dubai,23.67815589904785°C,34.88695526123047%
2023-03-18T18:10:00+04:00 Dubai,23.67815589904785°C,34.88695526123047%
2023-03-18T18:15:00+04:00 Dubai,23.67815589904785°C,34.88695526123047%
2023-03-18T18:20:00+04:00 Dubai,23.529239654541016°C,34.88695526123047%
2023-03-18T18:25:00+04:00 Dubai,23.529239654541016°C,34.88695526123047%
2023-03-18T18:30:00+04:00 Dubai,23.529239654541016°C,34.88695526123047%
2023-03-18T18:35:00+04:00 Dubai,23.529239654541016°C,34.88695526123047%
2023-03-18T18:40:00+04:00 Dubai,23.380170822143555°C,33.82292938232422%
2023-03-18T18:45:00+04:00 Dubai,23.380170822143555°C,32.48505401611328%
2023-03-18T18:50:00+04:00 Dubai,23.380170822143555°C,31.429155349731445%
2023-03-18T18:55:00+04:00 Dubai,23.380170822143555°C,29.263927459716797%
2023-03-18T19:00:00+04:00 Dubai,23.380170822143555°C,28.17684555053711%
2023-03-18T19:05:00+04:00 Dubai,23.380170822143555°C,26.441604614257812%
2023-03-18T19:10:00+04:00 Dubai,23.380170822143555°C,27.761425018310547%
2023-03-18T19:15:00+04:00 Dubai,23.380170822143555°C,27.761425018310547%
2023-03-18T19:20:00+04:00 Dubai,23.380170822143555°C,27.761425018310547%
2023-03-18T19:25:00+04:00 Dubai,23.231653213500977°C,27.761425018310547%
2023-03-18T19:30:00+04:00 Dubai,23.231653213500977°C,27.761425018310547%
2023-03-18T19:35:00+04:00 Dubai,23.231653213500977°C,27.761425018310547%
2023-03-18T19:40:00+04:00 Dubai,23.231653213500977°C,27.761425018310547%
2023-03-18T19:45:00+04:00 Dubai,23.231653213500977°C,27.761425018310547%
2023-03-18T19:50:00+04:00 Dubai,23.231653213500977°C,27.761425018310547%
2023-03-18T19:55:00+04:00 Dubai,23.231653213500977°C,27.761425018310547%
2023-03-18T20:00:00+04:00 Dubai,23.231653213500977°C,27.761425018310547%
2023-03-18T20:05:00+04:00 Dubai,23.231653213500977°C,27.761425018310547%
2023-03-18T20:10:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T20:15:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T20:20:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T20:25:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T20:30:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T20:35:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T20:40:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T20:45:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T20:50:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T20:55:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T21:00:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T21:05:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T21:10:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T21:15:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T21:20:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T21:25:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T21:30:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T21:35:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T21:40:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T21:45:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T21:50:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T21:55:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T22:00:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T22:05:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T22:10:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T22:15:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T22:20:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T22:25:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T22:30:00+04:00 Dubai,23.082666397094727°C,27.761425018310547%
2023-03-18T22:35:00+04:00 Dubai,22.934162139892578°C,27.761425018310547%
2023-03-18T22:40:00+04:00 Dubai,22.934162139892578°C,27.761425018310547%
2023-03-18T22:45:00+04:00 Dubai,22.934162139892578°C,27.761425018310547%
2023-03-18T22:50:00+04:00 Dubai,22.934162139892578°C,27.761425018310547%
2023-03-18T22:55:00+04:00 Dubai,22.934162139892578°C,27.761425018310547%
2023-03-18T23:00:00+04:00 Dubai,22.934162139892578°C,27.761425018310547%
2023-03-18T23:05:00+04:00 Dubai,22.934162139892578°C,27.761425018310547%
2023-03-18T23:10:00+04:00 Dubai,22.934162139892578°C,27.761425018310547%
2023-03-18T23:15:00+04:00 Dubai,22.934162139892578°C,27.761425018310547%
2023-03-18T23:20:00+04:00 Dubai,22.934162139892578°C,27.761425018310547%
2023-03-18T23:25:00+04:00 Dubai,22.934162139892578°C,27.761425018310547%
2023-03-18T23:30:00+04:00 Dubai,22.934162139892578°C,27.761425018310547%
2023-03-18T23:35:00+04:00 Dubai,22.934162139892578°C,27.761425018310547%
2023-03-18T23:40:00+04:00 Dubai,22.934162139892578°C,27.761425018310547%
2023-03-18T23:45:00+04:00 Dubai,22.934162139892578°C,27.761425018310547%
2023-03-18T23:50:00+04:00 Dubai,22.934162139892578°C,27.761425018310547%
2023-03-18T23:55:00+04:00 Dubai,22.934162139892578°C,27.761425018310547%
2023-03-19T00:00:00+04:00 Dubai,22.934162139892578°C,0%
2023-03-19T00:05:00+04:00 Dubai,22.934162139892578°C,6.791425704956055%
2023-03-19T00:10:00+04:00 Dubai,22.934162139892578°C,20.18782615661621%
2023-03-19T00:15:00+04:00 Dubai,22.934162139892578°C,20.18782615661621%
2023-03-19T00:20:00+04:00 Dubai,22.783287048339844°C,24.26010513305664%
2023-03-19T00:25:00+04:00 Dubai,22.783287048339844°C,26.302410125732422%
2023-03-19T00:30:00+04:00 Dubai,22.783287048339844°C,26.302410125732422%
2023-03-19T00:35:00+04:00 Dubai,22.633480072021484°C,27.341650009155273%
2023-03-19T00:40:00+04:00 Dubai,22.633480072021484°C,28.376981735229492%
2023-03-19T00:45:00+04:00 Dubai,22.633480072021484°C,29.431869506835938%
2023-03-19T00:50:00+04:00 Dubai,22.633480072021484°C,30.548755645751953%
2023-03-19T00:55:00+04:00 Dubai,22.633480072021484°C,30.514156341552734%
2023-03-19T01:00:00+04:00 Dubai,22.633480072021484°C,30.514156341552734%
2023-03-19T01:05:00+04:00 Dubai,22.633480072021484°C,30.514156341552734%
