ts,DMC Building 1 Data Quality Tests Dup of AHU_04_B1 Return Air Temp,DMC Building 1 Data Quality Tests New-Point
2023-03-08T13:10:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%
2023-03-08T13:15:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%
2023-03-08T13:20:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%
2023-03-08T13:25:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%
2023-03-08T13:30:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%
2023-03-08T13:35:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%
2023-03-08T13:40:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%
2023-03-08T13:45:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%
2023-03-08T13:50:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%
2023-03-08T13:55:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%
2023-03-08T14:00:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%
2023-03-08T14:05:00+04:00 Dubai,24.421180725097656°C,46.487815856933594%
2023-03-08T14:10:00+04:00 Dubai,24.421180725097656°C,46.487815856933594%
2023-03-08T14:15:00+04:00 Dubai,24.421180725097656°C,46.487815856933594%
2023-03-08T14:20:00+04:00 Dubai,24.421180725097656°C,46.487815856933594%
2023-03-08T14:25:00+04:00 Dubai,24.421180725097656°C,46.487815856933594%
2023-03-08T14:30:00+04:00 Dubai,24.421180725097656°C,46.487815856933594%
2023-03-08T14:35:00+04:00 Dubai,24.421180725097656°C,46.487815856933594%
2023-03-08T14:40:00+04:00 Dubai,24.421180725097656°C,45.335426330566406%
2023-03-08T14:45:00+04:00 Dubai,24.421180725097656°C,44.10719680786133%
2023-03-08T14:50:00+04:00 Dubai,24.421180725097656°C,44.10719680786133%
2023-03-08T14:55:00+04:00 Dubai,24.421180725097656°C,43.104679107666016%
2023-03-08T15:00:00+04:00 Dubai,24.421180725097656°C,43.51503372192383%
2023-03-08T15:05:00+04:00 Dubai,24.421180725097656°C,43.51503372192383%
2023-03-08T15:10:00+04:00 Dubai,24.421180725097656°C,43.51503372192383%
2023-03-08T15:15:00+04:00 Dubai,24.421180725097656°C,43.51503372192383%
2023-03-08T15:20:00+04:00 Dubai,24.421180725097656°C,43.51503372192383%
2023-03-08T15:25:00+04:00 Dubai,24.421180725097656°C,42.353355407714844%
2023-03-08T15:30:00+04:00 Dubai,24.421180725097656°C,42.353355407714844%
2023-03-08T15:35:00+04:00 Dubai,24.421180725097656°C,42.353355407714844%
2023-03-08T15:40:00+04:00 Dubai,24.421180725097656°C,41.32160186767578%
2023-03-08T15:45:00+04:00 Dubai,24.421180725097656°C,41.32160186767578%
2023-03-08T15:50:00+04:00 Dubai,24.421180725097656°C,41.32160186767578%
2023-03-08T15:55:00+04:00 Dubai,24.421180725097656°C,41.32160186767578%
2023-03-08T16:00:00+04:00 Dubai,24.421180725097656°C,40.01506042480469%
2023-03-08T16:05:00+04:00 Dubai,24.421180725097656°C,40.01506042480469%
2023-03-08T16:10:00+04:00 Dubai,24.421180725097656°C,38.954139709472656%
2023-03-08T16:15:00+04:00 Dubai,24.421180725097656°C,37.93327331542969%
2023-03-08T16:20:00+04:00 Dubai,24.421180725097656°C,37.93327331542969%
2023-03-08T16:25:00+04:00 Dubai,24.421180725097656°C,37.93327331542969%
2023-03-08T16:30:00+04:00 Dubai,24.421180725097656°C,37.93327331542969%
2023-03-08T16:35:00+04:00 Dubai,24.421180725097656°C,37.93327331542969%
2023-03-08T16:40:00+04:00 Dubai,24.421180725097656°C,37.93327331542969%
2023-03-08T16:45:00+04:00 Dubai,24.421180725097656°C,37.93327331542969%
2023-03-08T16:50:00+04:00 Dubai,24.421180725097656°C,37.93327331542969%
2023-03-08T16:55:00+04:00 Dubai,24.421180725097656°C,37.93327331542969%
2023-03-08T17:00:00+04:00 Dubai,24.421180725097656°C,37.93327331542969%
2023-03-08T17:05:00+04:00 Dubai,24.421180725097656°C,39.223854064941406%
2023-03-08T17:10:00+04:00 Dubai,24.421180725097656°C,40.28809356689453%
2023-03-08T17:15:00+04:00 Dubai,24.421180725097656°C,40.28809356689453%
2023-03-08T17:20:00+04:00 Dubai,24.421180725097656°C,41.341922760009766%
2023-03-08T17:25:00+04:00 Dubai,24.421180725097656°C,41.341922760009766%
2023-03-08T17:30:00+04:00 Dubai,24.421180725097656°C,41.341922760009766%
2023-03-08T17:35:00+04:00 Dubai,24.421180725097656°C,41.341922760009766%
2023-03-08T17:40:00+04:00 Dubai,24.421180725097656°C,41.341922760009766%
2023-03-08T17:45:00+04:00 Dubai,24.272642135620117°C,41.341922760009766%
2023-03-08T17:50:00+04:00 Dubai,24.272642135620117°C,41.341922760009766%
2023-03-08T17:55:00+04:00 Dubai,24.272642135620117°C,41.341922760009766%
2023-03-08T18:00:00+04:00 Dubai,24.272642135620117°C,41.341922760009766%
2023-03-08T18:05:00+04:00 Dubai,24.12392807006836°C,41.341922760009766%
2023-03-08T18:10:00+04:00 Dubai,24.12392807006836°C,41.341922760009766%
2023-03-08T18:15:00+04:00 Dubai,24.12392807006836°C,41.341922760009766%
2023-03-08T18:20:00+04:00 Dubai,23.973649978637695°C,41.341922760009766%
2023-03-08T18:25:00+04:00 Dubai,23.973649978637695°C,41.341922760009766%
2023-03-08T18:30:00+04:00 Dubai,23.973649978637695°C,41.341922760009766%
2023-03-08T18:35:00+04:00 Dubai,23.973649978637695°C,41.341922760009766%
2023-03-08T18:40:00+04:00 Dubai,23.973649978637695°C,40.326988220214844%
2023-03-08T18:45:00+04:00 Dubai,23.973649978637695°C,39.077423095703125%
2023-03-08T18:50:00+04:00 Dubai,23.973649978637695°C,37.94749450683594%
2023-03-08T18:55:00+04:00 Dubai,23.973649978637695°C,35.697418212890625%
2023-03-08T19:00:00+04:00 Dubai,23.973649978637695°C,34.55261993408203%
2023-03-08T19:05:00+04:00 Dubai,23.973649978637695°C,32.33103942871094%
2023-03-08T19:10:00+04:00 Dubai,23.824514389038086°C,34.19395446777344%
2023-03-08T19:15:00+04:00 Dubai,23.824514389038086°C,34.19395446777344%
2023-03-08T19:20:00+04:00 Dubai,23.824514389038086°C,34.19395446777344%
2023-03-08T19:25:00+04:00 Dubai,23.824514389038086°C,34.19395446777344%
2023-03-08T19:30:00+04:00 Dubai,23.824514389038086°C,34.19395446777344%
2023-03-08T19:35:00+04:00 Dubai,23.824514389038086°C,34.19395446777344%
2023-03-08T19:40:00+04:00 Dubai,23.824514389038086°C,34.19395446777344%
2023-03-08T19:45:00+04:00 Dubai,23.824514389038086°C,34.19395446777344%
2023-03-08T19:50:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T19:55:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T20:00:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T20:05:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T20:10:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T20:15:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T20:20:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T20:25:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T20:30:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T20:35:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T20:40:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T20:45:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T20:50:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T20:55:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T21:00:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T21:05:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T21:10:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T21:15:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T21:20:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T21:25:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T21:30:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T21:35:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T21:40:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T21:45:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T21:50:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T21:55:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T22:00:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T22:05:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T22:10:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T22:15:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T22:20:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T22:25:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T22:30:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T22:35:00+04:00 Dubai,23.675134658813477°C,34.19395446777344%
2023-03-08T22:40:00+04:00 Dubai,23.824047088623047°C,34.19395446777344%
2023-03-08T22:45:00+04:00 Dubai,23.824047088623047°C,34.19395446777344%
2023-03-08T22:50:00+04:00 Dubai,23.824047088623047°C,34.19395446777344%
2023-03-08T22:55:00+04:00 Dubai,23.824047088623047°C,34.19395446777344%
2023-03-08T23:00:00+04:00 Dubai,23.824047088623047°C,34.19395446777344%
2023-03-08T23:05:00+04:00 Dubai,23.824047088623047°C,34.19395446777344%
2023-03-08T23:10:00+04:00 Dubai,23.824047088623047°C,34.19395446777344%
2023-03-08T23:15:00+04:00 Dubai,23.824047088623047°C,34.19395446777344%
2023-03-08T23:20:00+04:00 Dubai,23.824047088623047°C,34.19395446777344%
2023-03-08T23:25:00+04:00 Dubai,23.824047088623047°C,34.19395446777344%
2023-03-08T23:30:00+04:00 Dubai,23.824047088623047°C,34.19395446777344%
2023-03-08T23:35:00+04:00 Dubai,23.824047088623047°C,34.19395446777344%
2023-03-08T23:40:00+04:00 Dubai,23.824047088623047°C,34.19395446777344%
2023-03-08T23:45:00+04:00 Dubai,23.824047088623047°C,34.19395446777344%
2023-03-08T23:50:00+04:00 Dubai,23.824047088623047°C,34.19395446777344%
2023-03-08T23:55:00+04:00 Dubai,23.824047088623047°C,34.19395446777344%
2023-03-09T00:00:00+04:00 Dubai,23.824047088623047°C,0%
2023-03-09T00:05:00+04:00 Dubai,23.824047088623047°C,6.365875244140625%
2023-03-09T00:10:00+04:00 Dubai,23.824047088623047°C,23.839935302734375%
2023-03-09T00:15:00+04:00 Dubai,23.824047088623047°C,27.219114303588867%
2023-03-09T00:20:00+04:00 Dubai,23.824047088623047°C,29.699647903442383%
2023-03-09T00:25:00+04:00 Dubai,23.824047088623047°C,31.056339263916016%
2023-03-09T00:30:00+04:00 Dubai,23.824047088623047°C,32.078765869140625%
2023-03-09T00:35:00+04:00 Dubai,23.824047088623047°C,33.33137893676758%
2023-03-09T00:40:00+04:00 Dubai,23.824047088623047°C,34.32501983642578%
2023-03-09T00:45:00+04:00 Dubai,23.824047088623047°C,35.47145080566406%
2023-03-09T00:50:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T00:55:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T01:00:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T01:05:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T01:10:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T01:15:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T01:20:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T01:25:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T01:30:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T01:35:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T01:40:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T01:45:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T01:50:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T01:55:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T02:00:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T02:05:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T02:10:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T02:15:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T02:20:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T02:25:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T02:30:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T02:35:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T02:40:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T02:45:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T02:50:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T02:55:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T03:00:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T03:05:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T03:10:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T03:15:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T03:20:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T03:25:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T03:30:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T03:35:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T03:40:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T03:45:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T03:50:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T03:55:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T04:00:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T04:05:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T04:10:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T04:15:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T04:20:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T04:25:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T04:30:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T04:35:00+04:00 Dubai,23.824047088623047°C,35.33606719970703%
2023-03-09T04:40:00+04:00 Dubai,23.67473793029785°C,35.33606719970703%
2023-03-09T04:45:00+04:00 Dubai,23.67473793029785°C,35.33606719970703%
2023-03-09T04:50:00+04:00 Dubai,23.67473793029785°C,35.33606719970703%
2023-03-09T04:55:00+04:00 Dubai,23.67473793029785°C,35.33606719970703%
2023-03-09T05:00:00+04:00 Dubai,23.67473793029785°C,35.33606719970703%
2023-03-09T05:05:00+04:00 Dubai,23.67473793029785°C,35.33606719970703%
2023-03-09T05:10:00+04:00 Dubai,23.67473793029785°C,35.33606719970703%
2023-03-09T05:15:00+04:00 Dubai,23.67473793029785°C,35.33606719970703%
2023-03-09T05:20:00+04:00 Dubai,23.82361602783203°C,35.33606719970703%
2023-03-09T05:25:00+04:00 Dubai,23.82361602783203°C,35.33606719970703%
2023-03-09T05:30:00+04:00 Dubai,23.82361602783203°C,35.33606719970703%
2023-03-09T05:35:00+04:00 Dubai,23.82361602783203°C,35.33606719970703%
2023-03-09T05:40:00+04:00 Dubai,23.82361602783203°C,35.33606719970703%
2023-03-09T05:45:00+04:00 Dubai,23.82361602783203°C,35.33606719970703%
2023-03-09T05:50:00+04:00 Dubai,23.82361602783203°C,35.33606719970703%
2023-03-09T05:55:00+04:00 Dubai,23.972549438476562°C,35.33606719970703%
2023-03-09T06:00:00+04:00 Dubai,23.972549438476562°C,35.33606719970703%
2023-03-09T06:05:00+04:00 Dubai,23.972549438476562°C,35.33606719970703%
2023-03-09T06:10:00+04:00 Dubai,23.972549438476562°C,35.33606719970703%
2023-03-09T06:15:00+04:00 Dubai,23.82345199584961°C,35.33606719970703%
2023-03-09T06:20:00+04:00 Dubai,23.82345199584961°C,35.33606719970703%
2023-03-09T06:25:00+04:00 Dubai,23.82345199584961°C,35.33606719970703%
2023-03-09T06:30:00+04:00 Dubai,23.82345199584961°C,35.33606719970703%
2023-03-09T06:35:00+04:00 Dubai,23.82345199584961°C,35.33606719970703%
2023-03-09T06:40:00+04:00 Dubai,23.82345199584961°C,35.33606719970703%
2023-03-09T06:45:00+04:00 Dubai,23.82345199584961°C,35.33606719970703%
2023-03-09T06:50:00+04:00 Dubai,23.67344856262207°C,35.33606719970703%
2023-03-09T06:55:00+04:00 Dubai,23.67344856262207°C,35.33606719970703%
2023-03-09T07:00:00+04:00 Dubai,23.67344856262207°C,35.33606719970703%
2023-03-09T07:05:00+04:00 Dubai,23.67344856262207°C,35.33606719970703%
2023-03-09T07:10:00+04:00 Dubai,23.67344856262207°C,35.33606719970703%
2023-03-09T07:15:00+04:00 Dubai,23.67344856262207°C,35.33606719970703%
2023-03-09T07:20:00+04:00 Dubai,23.67344856262207°C,35.33606719970703%
2023-03-09T07:25:00+04:00 Dubai,23.67344856262207°C,35.33606719970703%
2023-03-09T07:30:00+04:00 Dubai,23.67344856262207°C,35.33606719970703%
2023-03-09T07:35:00+04:00 Dubai,23.67344856262207°C,35.33606719970703%
2023-03-09T07:40:00+04:00 Dubai,23.67344856262207°C,35.33606719970703%
2023-03-09T07:45:00+04:00 Dubai,23.67344856262207°C,35.33606719970703%
2023-03-09T07:50:00+04:00 Dubai,23.67344856262207°C,35.33606719970703%
2023-03-09T07:55:00+04:00 Dubai,23.67344856262207°C,35.33606719970703%
2023-03-09T08:00:00+04:00 Dubai,23.67344856262207°C,35.33606719970703%
2023-03-09T08:05:00+04:00 Dubai,23.67344856262207°C,35.33606719970703%
2023-03-09T08:10:00+04:00 Dubai,23.67344856262207°C,35.33606719970703%
2023-03-09T08:15:00+04:00 Dubai,23.82286262512207°C,35.33606719970703%
2023-03-09T08:20:00+04:00 Dubai,23.82286262512207°C,35.33606719970703%
2023-03-09T08:25:00+04:00 Dubai,23.82286262512207°C,35.33606719970703%
2023-03-09T08:30:00+04:00 Dubai,23.82286262512207°C,35.33606719970703%
2023-03-09T08:35:00+04:00 Dubai,23.97266960144043°C,35.33606719970703%
2023-03-09T08:40:00+04:00 Dubai,23.97266960144043°C,35.33606719970703%
2023-03-09T08:45:00+04:00 Dubai,23.97266960144043°C,37.551692962646484%
2023-03-09T08:50:00+04:00 Dubai,23.97266960144043°C,38.766090393066406%
2023-03-09T08:55:00+04:00 Dubai,24.121627807617188°C,41.056419372558594%
2023-03-09T09:00:00+04:00 Dubai,24.121627807617188°C,38.927467346191406%
2023-03-09T09:05:00+04:00 Dubai,24.121627807617188°C,38.927467346191406%
2023-03-09T09:10:00+04:00 Dubai,24.121627807617188°C,38.927467346191406%
2023-03-09T09:15:00+04:00 Dubai,24.121627807617188°C,38.927467346191406%
2023-03-09T09:20:00+04:00 Dubai,24.121627807617188°C,38.927467346191406%
2023-03-09T09:25:00+04:00 Dubai,24.121627807617188°C,38.927467346191406%
2023-03-09T09:30:00+04:00 Dubai,24.121627807617188°C,38.927467346191406%
2023-03-09T09:35:00+04:00 Dubai,24.121627807617188°C,38.927467346191406%
2023-03-09T09:40:00+04:00 Dubai,24.121627807617188°C,38.927467346191406%
2023-03-09T09:45:00+04:00 Dubai,24.121627807617188°C,38.927467346191406%
2023-03-09T09:50:00+04:00 Dubai,24.270416259765625°C,38.927467346191406%
2023-03-09T09:55:00+04:00 Dubai,24.270416259765625°C,38.927467346191406%
2023-03-09T10:00:00+04:00 Dubai,24.270416259765625°C,38.927467346191406%
2023-03-09T10:05:00+04:00 Dubai,24.270416259765625°C,41.41312026977539%
2023-03-09T10:10:00+04:00 Dubai,24.270416259765625°C,42.601715087890625%
2023-03-09T10:15:00+04:00 Dubai,24.270416259765625°C,43.67619323730469%
2023-03-09T10:20:00+04:00 Dubai,24.270416259765625°C,44.75446319580078%
2023-03-09T10:25:00+04:00 Dubai,24.270416259765625°C,43.32884979248047%
2023-03-09T10:30:00+04:00 Dubai,24.270416259765625°C,43.32884979248047%
2023-03-09T10:35:00+04:00 Dubai,24.270416259765625°C,43.32884979248047%
2023-03-09T10:40:00+04:00 Dubai,24.270416259765625°C,43.32884979248047%
2023-03-09T10:45:00+04:00 Dubai,24.270416259765625°C,43.32884979248047%
2023-03-09T10:50:00+04:00 Dubai,24.270416259765625°C,43.32884979248047%
2023-03-09T10:55:00+04:00 Dubai,24.270416259765625°C,43.32884979248047%
2023-03-09T11:00:00+04:00 Dubai,24.270416259765625°C,43.32884979248047%
2023-03-09T11:05:00+04:00 Dubai,24.270416259765625°C,43.32884979248047%
2023-03-09T11:10:00+04:00 Dubai,24.270416259765625°C,43.32884979248047%
2023-03-09T11:15:00+04:00 Dubai,24.270416259765625°C,43.32884979248047%
2023-03-09T11:20:00+04:00 Dubai,24.270416259765625°C,43.32884979248047%
2023-03-09T11:25:00+04:00 Dubai,24.270416259765625°C,43.32884979248047%
2023-03-09T11:30:00+04:00 Dubai,24.418983459472656°C,43.32884979248047%
2023-03-09T11:35:00+04:00 Dubai,24.418983459472656°C,43.32884979248047%
2023-03-09T11:40:00+04:00 Dubai,24.418983459472656°C,43.32884979248047%
2023-03-09T11:45:00+04:00 Dubai,24.418983459472656°C,43.32884979248047%
2023-03-09T11:50:00+04:00 Dubai,24.418983459472656°C,43.32884979248047%
2023-03-09T11:55:00+04:00 Dubai,24.418983459472656°C,43.32884979248047%
2023-03-09T12:00:00+04:00 Dubai,24.418983459472656°C,43.32884979248047%
2023-03-09T12:05:00+04:00 Dubai,24.418983459472656°C,43.32884979248047%
2023-03-09T12:10:00+04:00 Dubai,24.418983459472656°C,43.32884979248047%
2023-03-09T12:15:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T12:20:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T12:25:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T12:30:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T12:35:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T12:40:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T12:45:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T12:50:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T12:55:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T13:00:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T13:05:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T13:10:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T13:15:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T13:20:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T13:25:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T13:30:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T13:35:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T13:40:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T13:45:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T13:50:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T13:55:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T14:00:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T14:05:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T14:10:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T14:15:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T14:20:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T14:25:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T14:30:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T14:35:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T14:40:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T14:45:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T14:50:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T14:55:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T15:00:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T15:05:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T15:10:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T15:15:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T15:20:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T15:25:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T15:30:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T15:35:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T15:40:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T15:45:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T15:50:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T15:55:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T16:00:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T16:05:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T16:10:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T16:15:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T16:20:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T16:25:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T16:30:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T16:35:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T16:40:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T16:45:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T16:50:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T16:55:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T17:00:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T17:05:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T17:10:00+04:00 Dubai,24.567575454711914°C,43.32884979248047%
2023-03-09T17:15:00+04:00 Dubai,24.418554306030273°C,42.27638244628906%
2023-03-09T17:20:00+04:00 Dubai,24.418554306030273°C,42.27638244628906%
2023-03-09T17:25:00+04:00 Dubai,24.418554306030273°C,41.1727180480957%
